country,iso2,admin1,iuName,iuId,iuCode,year,pgm,popTotal,popPreSac,popSac,popAdults,endLf,popReqPc,popNoTx,mda,epiEffMda,epiEffMdaN,cumMda,mdaScheme,mdaDrugs,ia,mdaLast,surveyLast,endemicityId
Nigeria,NG,Kwara,"Ilorin East",36832,NGA0379836832,2027,1.0237,340181,54429,95250,176894,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Kwara,"Ilorin South",36833,NGA0379836833,2026,1.0237,339435,54310,95042,176507,"Endemic (under post-intervention surveillance)",0,339435,0,0,0,10,NR,NR,NR,2022,2027,3
Nigeria,NG,Lagos,Apapa,36846,NGA0379936846,2024,1.0237,337365,53978,94462,175430,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Lagos,"Lagos Island",36855,NGA0379936855,2026,1.0237,340648,54504,95381,177137,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Nasarawa,Karu,36865,NGA0380036865,2026,1.0237,334207,53474,93579,173788,"Endemic (under post-intervention surveillance)",0,0,0,0,0,11,NR,NR,NR,0,2017,3
Nigeria,NG,Nasarawa,Karu,36865,NGA0380036865,2027,1.0237,342124,54741,95796,177905,"Endemic (under post-intervention surveillance)",0,0,0,0,0,11,NR,NR,NR,0,2017,3
Nigeria,NG,Nasarawa,Nasarawa,36870,NGA0380036870,2030,1.0237,339082,54252,94942,176324,"Endemic (under post-intervention surveillance)",0,0,0,0,0,10,NR,NR,NR,0,2017,3
Nigeria,NG,Niger,Bida,36877,NGA0380136877,2030,1.0237,336128,53780,94115,174785,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Niger,Chanchaga,36880,NGA0380136880,2027,1.0237,335385,53663,93908,174400,"Endemic (under post-intervention surveillance)",0,335385,0,0,0,13,NR,NR,NR,2023,2028,3
Nigeria,NG,Niger,Chanchaga,36880,NGA0380136880,2028,1.0237,343330,54934,96133,178532,"Endemic (under post-intervention surveillance)",0,343330,0,0,0,13,NR,NR,TAS3,2023,2028,3
Nigeria,NG,Niger,Lavun,36887,NGA0380136887,2025,1.0237,333527,53363,93388,173435,"Endemic (under post-intervention surveillance)",0,333527,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Niger,Lavun,36887,NGA0380136887,2026,1.0237,341428,54627,95600,177544,"Endemic (under post-intervention surveillance)",0,341428,0,0,0,11,NR,NR,NR,2022,2027,3
Nigeria,NG,Niger,Mariga,36889,NGA0380136889,2028,1.0237,339922,54389,95179,176760,"Endemic (under post-intervention surveillance)",0,339922,0,0,0,13,NR,NR,NR,2021,2026,3
Nigeria,NG,Niger,Mashegu,36890,NGA0380136890,2024,1.0237,333732,53397,93445,173540,"Endemic (under post-intervention surveillance)",0,333732,0,0,0,13,NR,NR,NR,2021,2026,3
Nigeria,NG,Niger,Mashegu,36890,NGA0380136890,2025,1.0237,341638,54662,95659,177651,"Endemic (under post-intervention surveillance)",0,341638,0,0,0,13,NR,NR,NR,2021,2026,3
Nigeria,NG,Niger,Shiroro,36896,NGA0380136896,2021,1.0237,340584,54493,95364,177104,"Endemic (MDA not delivered)",340584,0,0,0,4,11,"MDA 1",ALB_IVM,NR,2023,2028,26
Nigeria,NG,Niger,Suleja,36897,NGA0380136897,2024,1.0237,336147,53784,94121,174796,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Niger,Suleja,36897,NGA0380136897,2025,1.0237,344110,55058,96351,178937,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Ogun,"Abeokuta North",36900,NGA0380236900,2027,1.0237,335219,53633,93862,174313,"Endemic (under post-intervention surveillance)",0,335219,0,0,0,10,NR,NR,NR,2024,2029,3
Nigeria,NG,Ogun,"Abeokuta North",36900,NGA0380236900,2028,1.0237,343160,54904,96086,178442,"Endemic (under post-intervention surveillance)",0,343160,0,0,0,10,NR,NR,NR,2024,2029,3
Nigeria,NG,Ogun,Obafemi-Owode,36914,NGA0380236914,2022,1.0237,338947,54231,94905,176253,Endemic,338947,0,1,1,2,10,"MDA 4",ALBx2,NR,2026,2031,26
Nigeria,NG,Ondo,"Akoko north West",36921,NGA0380336921,2025,1.0237,339685,54350,95111,176636,"Endemic (under post-intervention surveillance)",0,339685,0,0,0,16,NR,NR,NR,2022,2027,3
Nigeria,NG,Ondo,"Akoko south West",36923,NGA0380336923,2022,1.0237,339888,54383,95168,176741,Endemic,339888,0,1,1,6,16,"MDA 4",ALBx2,TAS1,2022,2027,26
Nigeria,NG,Ondo,Odigbo,36932,NGA0380336932,2021,1.0237,333273,53324,93316,173302,"Endemic (under MDA)",333273,0,1,1,5,15,"MDA 4",ALBx2,pre-TAS,2022,2027,26
Nigeria,NG,Ondo,Odigbo,36932,NGA0380336932,2022,1.0237,341168,54587,95527,177408,Endemic,341168,0,1,1,6,16,"MDA 4",ALBx2,TAS1,2022,2027,26
Nigeria,NG,Ondo,Okitipupa,36933,NGA0380336933,2021,1.0237,337923,54068,94618,175720,"Endemic (under MDA)",337923,0,1,1,5,15,"MDA 4",ALBx2,pre-TAS,2022,2027,26
Nigeria,NG,Ondo,Owo,36937,NGA0380336937,2024,1.0237,339730,54357,95124,176660,"Endemic (under post-intervention surveillance)",0,339730,0,0,0,16,NR,NR,TAS2,2022,2027,3
Nigeria,NG,Osun,"Ife East",36949,NGA0380436949,2030,1.0237,335960,53754,94068,174699,"Endemic (under post-intervention surveillance)",0,335960,0,0,0,11,NR,NR,Surveillance,2022,2027,3
Nigeria,NG,Osun,Iwo,36960,NGA0380436960,2029,1.0237,333925,53429,93500,173641,"Endemic (under post-intervention surveillance)",0,333925,0,0,0,9,NR,NR,NR,2023,2028,3
Nigeria,NG,Osun,Iwo,36960,NGA0380436960,2030,1.0237,341836,54695,95715,177755,"Endemic (under post-intervention surveillance)",0,341836,0,0,0,9,NR,NR,NR,2023,2028,3
Nigeria,NG,Oyo,Akinyele,36969,NGA0380536969,2025,1.0237,335819,53731,94029,174626,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Oyo,Akinyele,36969,NGA0380536969,2026,1.0237,343775,55004,96257,178763,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Oyo,Kajola,36986,NGA0380536986,2027,1.0237,334664,53545,93706,174025,"Endemic (under post-intervention surveillance)",0,334664,0,0,0,9,NR,NR,NR,2026,2031,3
Nigeria,NG,Oyo,Kajola,36986,NGA0380536986,2028,1.0237,342592,54813,95926,178148,"Endemic (under post-intervention surveillance)",0,342592,0,0,0,9,NR,NR,TAS2,2026,2031,3
Nigeria,NG,Oyo,"Ogbomosho North",36988,NGA0380536988,2028,1.0237,338712,54194,94840,176133,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Oyo,Oluyole,36992,NGA0380536992,2027,1.0237,337542,54008,94513,175522,"Endemic (under post-intervention surveillance)",0,337542,0,0,0,9,NR,NR,NR,2024,2029,3
Nigeria,NG,Plateau,Bassa,37002,NGA0380637002,2030,1.0237,333766,53402,93455,173556,"Endemic (under post-intervention surveillance)",0,0,0,0,0,11,NR,NR,NR,0,2017,3
Nigeria,NG,Plateau,Pankshin,37013,NGA0380637013,2029,1.0237,334462,53514,93649,173920,"Endemic (under post-intervention surveillance)",0,0,0,0,0,12,NR,NR,NR,0,2017,3
Nigeria,NG,Plateau,Pankshin,37013,NGA0380637013,2030,1.0237,342385,54782,95868,178040,"Endemic (under post-intervention surveillance)",0,0,0,0,0,12,NR,NR,NR,0,2017,3
Nigeria,NG,Plateau,Quan'Pam,37014,NGA0380637014,2028,1.0237,335660,53707,93985,174542,"Endemic (under post-intervention surveillance)",0,0,0,0,0,10,NR,NR,NR,0,2017,3
Nigeria,NG,Plateau,Quan'Pam,37014,NGA0380637014,2029,1.0237,343612,54979,96212,178677,"Endemic (under post-intervention surveillance)",0,0,0,0,0,10,NR,NR,NR,0,2017,3
Nigeria,NG,Plateau,Shendam,37016,NGA0380637016,2026,1.0237,338340,54135,94735,175934,"Endemic (under post-intervention surveillance)",0,0,0,0,0,9,NR,NR,NR,0,2017,3
Nigeria,NG,Rivers,Andoni,37022,NGA0380737022,2025,1.0237,335263,53642,93873,174336,Endemic,335263,0,1,1,5,5,"MDA 1",ALB_IVM,pre-TAS,2026,2031,26
Nigeria,NG,Rivers,Andoni,37022,NGA0380737022,2026,1.0237,343205,54913,96097,178466,Endemic,343205,0,1,1,6,6,"MDA 1",ALB_IVM,TAS1,2026,2031,26
Nigeria,NG,Rivers,Asari-Toru,37023,NGA0380737023,2023,1.0237,333709,53394,93438,173529,Endemic,333709,0,1,1,2,3,"MDA 4",ALBx2,NR,2027,2032,26
Nigeria,NG,Rivers,Asari-Toru,37023,NGA0380737023,2024,1.0237,341615,54659,95652,177640,Endemic,341615,0,1,1,3,4,"MDA 4",ALBx2,NR,2027,2032,26
Nigeria,NG,Rivers,Bonny,37024,NGA0380737024,2024,1.0237,334253,53481,93592,173811,Endemic,334253,0,1,1,4,4,"MDA 1",ALB_IVM,NR,2026,2031,26
Nigeria,NG,Rivers,Bonny,37024,NGA0380737024,2025,1.0237,342171,54748,95809,177929,Endemic,342171,0,1,1,5,5,"MDA 1",ALB_IVM,pre-TAS,2026,2031,26
Nigeria,NG,Rivers,Eleme,37026,NGA0380737026,2030,1.0237,340955,54554,95466,177296,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Rivers,Emohua,37027,NGA0380737027,2027,1.0237,336172,53787,94129,174808,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Rivers,Emohua,37027,NGA0380737027,2028,1.0237,344136,55061,96359,178949,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Rivers,Gokana,37029,NGA0380737029,2022,1.0237,338913,54226,94896,176234,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Rivers,Ikwerre,37030,NGA0380737030,2030,1.0237,338886,54222,94888,176220,"Endemic (under post-intervention surveillance)",0,338886,0,0,0,6,NR,NR,NR,2026,2031,3
Nigeria,NG,Rivers,Okrika,37035,NGA0380737035,2023,1.0237,336629,53861,94256,175047,Endemic,336629,0,1,1,4,9,"MDA 4",ALBx2,NR,2025,2030,26
Nigeria,NG,Rivers,Okrika,37035,NGA0380737035,2024,1.0237,344604,55137,96489,179194,Endemic,344604,0,1,1,5,10,"MDA 4",ALBx2,pre-TAS,2025,2030,26
Nigeria,NG,Sokoto,"Dang Shuni",37043,NGA0380837043,2029,1.0237,339454,54313,95048,176515,"Endemic (under post-intervention surveillance)",0,339454,0,0,0,11,NR,NR,NR,2023,2028,3
Nigeria,NG,Sokoto,Gwadabawa,37047,NGA0380837047,2021,1.0237,334730,53557,93724,174060,"Endemic (MDA not delivered)",334730,0,0,0,7,13,NR,NR,TAS1,2021,2026,26
Nigeria,NG,Sokoto,Gwadabawa,37047,NGA0380837047,2022,1.0237,342660,54826,95944,178183,"Endemic (under post-intervention surveillance)",0,342660,0,0,0,13,NR,NR,NR,2021,2026,3
Nigeria,NG,Sokoto,"Sabon Bimi",37053,NGA0380837053,2026,1.0237,337659,54024,94545,175582,"Endemic (under post-intervention surveillance)",0,337659,0,0,0,13,NR,NR,NR,2022,2027,3
Nigeria,NG,Sokoto,"Sokoto South",37056,NGA0380837056,2029,1.0237,340096,54415,95228,176850,"Endemic (under post-intervention surveillance)",0,340096,0,0,0,11,NR,NR,NR,2025,2030,3
Nigeria,NG,Sokoto,SokotoNorth,37057,NGA0380837057,2021,1.0237,336883,53901,94327,175179,Non-endemic,0,0,0,0,0,1,NR,NR,NR,0,0,0
Nigeria,NG,Sokoto,SokotoNorth,37057,NGA0380837057,2022,1.0237,344864,55178,96562,179329,Non-endemic,0,0,0,0,0,1,NR,NR,NR,0,0,0
Nigeria,NG,Sokoto,Tambuwal,37058,NGA0380837058,2023,1.0237,341033,54566,95490,177338,"Endemic (under post-intervention surveillance)",0,341033,0,0,0,13,NR,NR,TAS2,2021,2026,3
Nigeria,NG,Taraba,Bali,37065,NGA0380937065,2026,1.0237,339832,54373,95153,176712,"Endemic (under post-intervention surveillance)",0,339832,0,0,0,15,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Taraba,Karim-Lamido,37071,NGA0380937071,2028,1.0237,333811,53408,93466,173582,"Endemic (under post-intervention surveillance)",0,333811,0,0,0,14,NR,NR,NR,2021,2026,3
Nigeria,NG,Taraba,Karim-Lamido,37071,NGA0380937071,2029,1.0237,341719,54673,95680,177694,"Endemic (under post-intervention surveillance)",0,341719,0,0,0,14,NR,NR,Surveillance,2021,2026,3
Nigeria,NG,Taraba,Sardauna,37074,NGA0380937074,2023,1.0237,340285,54446,95280,176948,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Yobe,Jakusko,37088,NGA0381037088,2022,1.0237,339291,54286,95002,176431,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Yobe,Potiskum,37093,NGA0381037093,2026,1.0237,334857,53577,93762,174125,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Yobe,Potiskum,37093,NGA0381037093,2027,1.0237,342790,54846,95983,178250,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Zamfara,Bakura,37098,NGA0381137098,2030,1.0237,333846,53416,93476,173600,"Endemic (under post-intervention surveillance)",0,333846,0,0,0,16,NR,NR,NR,2023,2028,3
Nigeria,NG,Zamfara,Bukkuyum,37100,NGA0381137100,2025,1.0237,336255,53801,94151,174852,Endemic,336255,0,1,1,6,18,"MDA 1",ALB_IVM,TAS1,2025,2030,26
Nigeria,NG,Zamfara,Bukkuyum,37100,NGA0381137100,2026,1.0237,344221,55076,96381,178994,"Endemic (under post-intervention surveillance)",0,344221,0,0,0,18,NR,NR,NR,2025,2030,3
Nigeria,NG,Zamfara,Gummi,37102,NGA0381137102,2027,1.0237,340564,54489,95358,177092,"Endemic (under post-intervention surveillance)",0,340564,0,0,0,14,NR,NR,NR,2021,2026,3
Nigeria,NG,Zamfara,Maradun,37105,NGA0381137105,2025,1.0237,335013,53602,93804,174206,"Endemic (under post-intervention surveillance)",0,335013,0,0,0,15,NR,NR,NR,2022,2027,3
Nigeria,NG,Zamfara,Maradun,37105,NGA0381137105,2026,1.0237,342949,54872,96026,178333,"Endemic (under post-intervention surveillance)",0,342949,0,0,0,15,NR,NR,NR,2022,2027,3
Nigeria,NG,Zamfara,"Talata Mafara",37108,NGA0381137108,2024,1.0237,333975,53436,93513,173667,"Endemic (under post-intervention surveillance)",0,333975,0,0,0,14,NR,NR,NR,2021,2026,3
Nigeria,NG,Zamfara,"Talata Mafara",37108,NGA0381137108,2025,1.0237,341887,54702,95728,177781,"Endemic (under post-intervention surveillance)",0,341887,0,0,0,14,NR,NR,NR,2021,2026,3
Nigeria,NG,Abia,Ugwunagbo,36348,NGA0377536348,2024,1.0237,128230,20517,35905,66679,"Endemic (under post-intervention surveillance)",0,128230,0,0,0,7,NR,NR,NR,2023,2028,3
Nigeria,NG,Abia,Ugwunagbo,36348,NGA0377536348,2025,1.0237,131268,21003,36756,68259,"Endemic (under post-intervention surveillance)",0,131268,0,0,0,7,NR,NR,TAS2,2023,2028,3
Nigeria,NG,Abia,"Ukwa West",36350,NGA0377536350,2021,1.0237,128122,20500,35874,66623,"Endemic (under MDA)",128122,0,1,1,6,10,"MDA 1",ALB_IVM,TAS1,2021,2026,26
Nigeria,NG,Abia,"Ukwa West",36350,NGA0377536350,2022,1.0237,131157,20986,36724,68201,"Endemic (under post-intervention surveillance)",0,131157,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Adamawa,Numan,36369,NGA0377636369,2021,1.0237,131259,21001,36753,68255,"Endemic (MDA not delivered)",131259,0,0,0,4,7,"MDA 1",ALB_IVM,NR,2023,2028,26
Nigeria,NG,"Akwa Ibom",Ibeno,36382,NGA0377736382,2028,1.0237,128484,20557,35975,66809,"Endemic (under post-intervention surveillance)",0,128484,0,0,0,12,NR,NR,NR,2021,2026,3
Nigeria,NG,"Akwa Ibom",Ibeno,36382,NGA0377736382,2029,1.0237,131528,21044,36827,68392,"Endemic (under post-intervention surveillance)",0,131528,0,0,0,12,NR,NR,Surveillance,2021,2026,3
Nigeria,NG,"Akwa Ibom",Ika,36385,NGA0377736385,2030,1.0237,130282,20844,36481,67748,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom","Nsit Atai",36393,NGA0377736393,2029,1.0237,130157,20826,36444,67682,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom",Oron,36399,NGA0377736399,2022,1.0237,129537,20726,36270,67359,Endemic,129537,0,1,1,5,12,"MDA 4",ALBx2,pre-TAS,2023,2028,26
Nigeria,NG,Bauchi,Bogoro,36429,NGA0377936429,2024,1.0237,130704,20913,36597,67966,"Endemic (under post-intervention surveillance)",0,130704,0,0,0,13,NR,NR,NR,2021,2026,3
Nigeria,NG,Bauchi,Dass,36432,NGA0377936432,2021,1.0237,130125,20820,36435,67665,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Bayelsa,Kolokuma/Opokuma,36449,NGA0378036449,2027,1.0237,128693,20591,36035,66922,"Endemic (under post-intervention surveillance)",0,128693,0,0,0,8,NR,NR,TAS3,2022,2027,3
Nigeria,NG,Bayelsa,Kolokuma/Opokuma,36449,NGA0378036449,2028,1.0237,131742,21079,36889,68507,"Endemic (under post-intervention surveillance)",0,131742,0,0,0,8,NR,NR,NR,2022,2027,3
Nigeria,NG,Benue,Tarka,36474,NGA0378136474,2026,1.0237,129296,20688,36202,67234,"Endemic (under post-intervention surveillance)",0,129296,0,0,0,7,NR,NR,NR,2023,2028,3
Nigeria,NG,Borno,Bayo,36481,NGA0378236481,2026,1.0237,128458,20554,35967,66798,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Borno,Bayo,36481,NGA0378236481,2027,1.0237,131501,21041,36819,68380,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Borno,Kaga,36491,NGA0378236491,2021,1.0237,130234,20837,36466,67722,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Cross River",Etung,36514,NGA0378336514,2026,1.0237,130439,20870,36524,67828,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Delta,Bomadi,36525,NGA0378436525,2022,1.0237,128327,20532,35932,66730,Endemic,128327,0,1,1,4,6,"MDA 1",ALB_IVM,NR,2024,2029,26
Nigeria,NG,Delta,Bomadi,36525,NGA0378436525,2023,1.0237,131367,21018,36783,68311,Endemic,131367,0,1,1,5,7,"MDA 1",ALB_IVM,pre-TAS,2024,2029,26
Nigeria,NG,Ekiti,Efon,36581,NGA0378736581,2022,1.0237,128762,20602,36053,66956,Endemic,128762,0,1,1,6,17,"MDA 4",ALBx2,TAS1,2022,2027,26
Nigeria,NG,"Federal Capital Territory",Kwali,36617,NGA0378936617,2023,1.0237,130144,20823,36440,67675,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Imo,Nkwere,36642,NGA0379136642,2026,1.0237,130366,20860,36502,67790,"Endemic (under post-intervention surveillance)",0,130366,0,0,0,8,NR,NR,NR,2022,2027,3
Nigeria,NG,Jigawa,Gagarawa,36662,NGA0379236662,2026,1.0237,130762,20921,36614,67997,"Endemic (under post-intervention surveillance)",0,130762,0,0,0,10,NR,NR,TAS3,2021,2026,3
Nigeria,NG,Jigawa,Roni,36679,NGA0379236679,2027,1.0237,129569,20732,36281,67376,"Endemic (under post-intervention surveillance)",0,129569,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Kebbi,Kalgo,36795,NGA0379636795,2023,1.0237,129486,20717,36256,67332,"Endemic (under post-intervention surveillance)",0,129486,0,0,0,8,NR,NR,NR,2022,2027,3
Nigeria,NG,Kebbi,Sakaba,36799,NGA0379636799,2021,1.0237,130121,20819,36434,67663,"Endemic (MDA not delivered)",130121,0,0,0,7,14,NR,NR,TAS1,2021,2026,26
Nigeria,NG,Kogi,Idah,36811,NGA0379736811,2026,1.0237,129819,20772,36350,67506,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Kwara,Offa,36839,NGA0379836839,2021,1.0237,129741,20759,36327,67465,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Nasarawa,Keana,36866,NGA0380036866,2026,1.0237,128905,20624,36094,67030,"Endemic (under post-intervention surveillance)",0,0,0,0,0,8,NR,NR,NR,0,2017,3
Nigeria,NG,Nasarawa,Wamba,36874,NGA0380036874,2030,1.0237,130202,20832,36456,67706,"Endemic (under post-intervention surveillance)",0,0,0,0,0,12,NR,NR,NR,0,2017,3
Nigeria,NG,Niger,Gurara,36883,NGA0380136883,2021,1.0237,131622,21060,36854,68443,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Niger,Tafa,36898,NGA0380136898,2024,1.0237,129667,20747,36307,67426,"Endemic (under post-intervention surveillance)",0,129667,0,0,0,10,NR,NR,NR,2021,2026,3
Nigeria,NG,Niger,Wushishi,36899,NGA0380136899,2025,1.0237,129940,20790,36383,67569,"Endemic (under post-intervention surveillance)",0,129940,0,0,0,13,NR,NR,NR,2021,2026,3
Nigeria,NG,Ogun,"Imeko Afon",36912,NGA0380236912,2025,1.0237,130631,20901,36577,67928,"Endemic (under post-intervention surveillance)",0,130631,0,0,0,8,NR,NR,NR,2021,2026,3
Nigeria,NG,Ogun,"Ogun Waterside",36917,NGA0380236917,2030,1.0237,130276,20843,36479,67744,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Ondo,"Akoko south East",36922,NGA0380336922,2025,1.0237,130963,20955,36670,68100,"Endemic (under post-intervention surveillance)",0,130963,0,0,0,18,NR,NR,NR,2024,2029,3
Nigeria,NG,Ondo,"Ondo East",36934,NGA0380336934,2029,1.0237,130442,20872,36524,67828,"Endemic (under post-intervention surveillance)",0,130442,0,0,0,16,NR,NR,Surveillance,2021,2026,3
Nigeria,NG,Osun,Aijedire,36939,NGA0380436939,2028,1.0237,129277,20685,36198,67226,"Endemic (under post-intervention surveillance)",0,129277,0,0,0,9,NR,NR,NR,2022,2027,3
Nigeria,NG,Osun,"Atakunmosa West",36941,NGA0380436941,2028,1.0237,129877,20781,36365,67535,"Endemic (under post-intervention surveillance)",0,129877,0,0,0,9,NR,NR,NR,2021,2026,3
Nigeria,NG,Osun,"Ede North",36944,NGA0380436944,2024,1.0237,130112,20819,36432,67658,"Endemic (under post-intervention surveillance)",0,130112,0,0,0,9,NR,NR,TAS2,2022,2027,3
Nigeria,NG,Osun,"Ede South",36945,NGA0380436945,2028,1.0237,129600,20736,36288,67391,"Endemic (under post-intervention surveillance)",0,129600,0,0,0,9,NR,NR,TAS3,2023,2028,3
Nigeria,NG,Osun,Egbedore,36946,NGA0380436946,2029,1.0237,129879,20781,36365,67536,"Endemic (under post-intervention surveillance)",0,129879,0,0,0,9,NR,NR,NR,2022,2027,3
Nigeria,NG,Osun,Ola-Oluwa,36963,NGA0380436963,2028,1.0237,130549,20887,36553,67886,"Endemic (under post-intervention surveillance)",0,130549,0,0,0,11,NR,NR,TAS3,2023,2028,3
Nigeria,NG,Oyo,Olorunsogo,36991,NGA0380536991,2025,1.0237,129903,20784,36373,67549,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Plateau,"Jos East",37004,NGA0380637004,2023,1.0237,129788,20766,36341,67490,"Endemic (under post-intervention surveillance)",0,0,0,0,0,11,NR,NR,NR,0,2017,3
Nigeria,NG,Rivers,Ogu/Bolo,37034,NGA0380737034,2029,1.0237,130311,20848,36488,67762,"Endemic (under post-intervention surveillance)",0,130311,0,0,0,11,NR,NR,NR,2025,2030,3
Nigeria,NG,Taraba,Ardo-Kola,37064,NGA0380937064,2022,1.0237,128737,20598,36046,66943,"Endemic (under post-intervention surveillance)",0,128737,0,0,0,12,NR,NR,NR,2021,2026,3
Nigeria,NG,Taraba,Gashaka,37067,NGA0380937067,2022,1.0237,130011,20801,36403,67606,"Endemic (under post-intervention surveillance)",0,130011,0,0,0,15,NR,NR,NR,2021,2026,3
Nigeria,NG,Taraba,Ibi,37069,NGA0380937069,2024,1.0237,130459,20874,36529,67839,"Endemic (under post-intervention surveillance)",0,130459,0,0,0,12,NR,NR,NR,2021,2026,3
Nigeria,NG,Taraba,Yorro,37078,NGA0380937078,2021,1.0237,129359,20697,36221,67267,"Endemic (MDA not delivered)",129359,0,0,0,6,15,"MDA 1",ALB_IVM,TAS1,2021,2026,26
Nigeria,NG,Yobe,Damaturu,37082,NGA0381037082,2022,1.0237,130356,20857,36500,67785,Endemic,130356,0,1,1,4,12,"MDA 1",ALB_IVM,NR,2024,2029,26
Nigeria,NG,Yobe,Nangere,37091,NGA0381037091,2022,1.0237,130073,20812,36421,67638,Endemic,130073,0,1,1,6,14,"MDA 4",ALBx2,TAS1,2022,2027,26
Nigeria,NG,Yobe,Tarmua,37094,NGA0381037094,2027,1.0237,128547,20567,35993,66844,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Yobe,Tarmua,37094,NGA0381037094,2028,1.0237,131592,21054,36846,68428,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Abia,"Ukwa West",36350,NGA0377536350,2023,1.0237,134264,21483,37594,69817,"Endemic (under post-intervention surveillance)",0,134264,0,0,0,10,NR,NR,TAS2,2021,2026,3
Nigeria,NG,"Akwa Ibom","Nsit Atai",36393,NGA0377736393,2030,1.0237,133240,21319,37307,69285,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Akwa Ibom",Oron,36399,NGA0377736399,2023,1.0237,132606,21217,37129,68955,Endemic,132606,0,1,1,6,13,"MDA 4",ALBx2,TAS1,2023,2028,26
Nigeria,NG,Bauchi,Bogoro,36429,NGA0377936429,2025,1.0237,133800,21408,37464,69576,"Endemic (under post-intervention surveillance)",0,133800,0,0,0,13,NR,NR,NR,2021,2026,3
Nigeria,NG,Bauchi,Dass,36432,NGA0377936432,2022,1.0237,133208,21313,37298,69268,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Benue,Tarka,36474,NGA0378136474,2027,1.0237,132359,21178,37060,68827,"Endemic (under post-intervention surveillance)",0,132359,0,0,0,7,NR,NR,NR,2023,2028,3
Nigeria,NG,Borno,Kaga,36491,NGA0378236491,2022,1.0237,133319,21331,37330,69326,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,"Cross River",Etung,36514,NGA0378336514,2027,1.0237,133529,21364,37389,69435,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
Nigeria,NG,Ekiti,Efon,36581,NGA0378736581,2023,1.0237,131812,21090,36907,68542,"Endemic (under post-intervention surveillance)",0,131812,0,0,0,17,NR,NR,NR,2022,2027,3
Nigeria,NG,"Federal Capital Territory",Kwali,36617,NGA0378936617,2024,1.0237,133227,21316,37303,69278,Non-endemic,0,0,0,0,0,0,NR,NR,NR,0,0,0
